index,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
313,123339,MKD,Europe,North Macedonia,2022-04-29,309571.0,137.0,72.714,9280.0,2.0,1.286,148642.05,65.781,34.914,4455.838,0.96,0.617,0.78,49.0,2.853,642.0,37.384,33.0,1.922,456.0,26.553,2018029.0,2303.0,968.967,1.1059999999999999,1497.0,0.7190000000000001,0.0486,20.6,tests performed,1846076.0,853321.0,836507.0,156248.0,3869.0,83.0,88.64,40.97,40.17,7.5,40.0,9.0,0.0,36.11,2082661.0,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,0.6,10.8,41.949,4.28,75.8,0.774,15741.6,35.98,74.9,7558.407249
314,45509,DJI,Africa,Djibouti,2022-04-29,15611.0,0.0,0.0,189.0,0.0,0.0,15576.778,0.0,0.0,188.58599999999998,0.0,0.0,0.13,5.0,0.86,539.0,92.71799999999999,32.0,2.984,377.0,64.851,303924.0,912.0,303.258,0.91,318.0,0.317,0.0,187.4,tests performed,176908.0,156352.0,116303.0,3628956.0,791.0,360.0,17.65,15.6,11.6,62.43,359.0,359.0,0.036000000000000004,58.33,1002197.0,41.285,25.4,4.213,2.38,2705.406,22.5,258.03700000000003,6.05,1.7,24.5,4.4719999999999995,1.4,67.11,0.524,1622.8,1.25,-2.19,279.1528808
315,94455,LBR,Africa,Liberia,2022-04-29,7434.0,0.0,0.28600000000000003,294.0,0.0,0.0,1435.078,0.0,0.055,56.754,0.0,0.0,0.12,24.0,12.855,341.0,182.65200000000002,18.0,9.508,238.0,127.296,139824.0,14038.0,26.991999999999997,2.074,288.0,0.133,0.0651,15.3,tests performed,1837296.0,1751520.0,1438154.0,1912.0,8242.0,22025.0,35.47,33.81,27.76,0.04,4252.0,21988.0,0.424,48.15,5180208.0,49.126999999999995,19.2,3.057,1.756,752.788,38.6,272.509,2.42,1.5,18.1,1.188,0.8,64.1,0.48,15149.6,30.18,57.47,2238.035464
316,183842,ZWE,Africa,Zimbabwe,2022-04-29,247842.0,58.0,50.571000000000005,5469.0,0.0,0.14300000000000002,16421.892,3.843,3.3510000000000004,362.37300000000005,0.0,0.009000000000000001,0.99,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,2248962.0,4859.0,149.015,0.322,2345.0,0.155,0.0216,46.4,tests performed,10304899.0,5864940.0,3667392.0,772567.0,19472.0,15266.0,68.28,38.86,24.3,5.12,1012.0,6088.0,0.04,61.11,15092171.0,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.5710000000000001,38486.9,10.93,1.96,1134.110282
317,6328,ATG,North America,Antigua and Barbuda,2022-04-29,7626.0,22.0,7.857,136.0,0.0,0.14300000000000002,77242.525,222.834,79.584,1377.5220000000002,0.0,1.4469999999999998,0.5,1.0,0.022000000000000002,,,,,,,16700.0,1459.0,169.15200000000002,0.043,26.0,0.263,0.0055,181.8,tests performed,125605.0,63918.0,61687.0,2630.0,305.0,13.0,127.22,64.74,62.48,17.39,132.0,5.0,0.005,37.04,98728.0,231.845,32.1,6.933,4.631,21490.943,0.5,191.511,13.17,29.0,37.8,26.664,3.8,77.02,0.778,-61.0,-4.75,-24.71,-617.8591686000001
318,75426,HUN,Europe,Hungary,2022-04-29,1901017.0,1384.0,1437.714,46201.0,12.0,21.857,197320.431,143.655,149.231,4795.539000000001,1.246,2.269,0.95,1179.0,14.052,1499.0,155.592,46.0,4.401,1280.0,123.42399999999999,10888610.0,7995.0,1130.208,0.83,6332.0,0.657,0.2271,4.4,tests performed,16511359.0,6406501.0,6192643.0,4150204.0,93527.0,1813.0,171.38,66.5,64.28,43.08,188.0,143.0,0.001,11.11,9634162.0,108.04299999999999,43.4,18.577,11.975999999999999,26777.561,0.5,278.296,7.55,26.8,34.8,84.169,7.02,76.88,0.8540000000000001,36299.8,12.33,-2.17,3767.821218
319,180135,VNM,Asia,Vietnam,2022-04-29,10644700.0,6068.0,14339.428999999998,43038.0,1.0,5.7139999999999995,108432.586,61.812,146.069,438.408,0.01,0.057999999999999996,0.48,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,85795583.0,56715.0,873.96,0.578,2956.0,0.03,0.9523,1.1,people tested,203144374.0,79947189.0,77754108.0,45443077.0,1115043.0,344931.0,206.93,81.44,79.2,46.29,3514.0,39004.0,0.04,47.22,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.84700000000001,2.6,75.4,0.7040000000000001,38486.9,10.93,1.96,1134.110282
320,1607,OWID_AFR,Asia,Africa,2022-04-29,11666900.0,5646.0,5021.0,252878.0,6.0,16.0,8494.368,4.111000000000001,3.656,184.114,0.004,0.012,0.87,,,,,,,,,904055.0,,22.695,,1045.0,0.026000000000000002,0.2335,4.3,tests performed,475520021.0,300516882.0,227423331.0,21697028.0,2328986.0,1415337.0,34.62,21.88,16.56,1.58,1030.0,474535.0,0.035,16.67,1373486472.0,54.422,18.6,2.5810000000000004,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
321,158460,SUR,South America,Suriname,2022-04-29,79336.0,0.0,4.857,1328.0,0.0,0.14300000000000002,134059.25699999998,0.0,8.207,2244.009,0.0,0.24100000000000002,0.57,329.0,7.037999999999999,6033.0,129.061,260.0,5.562,5371.0,114.899,82252.0,126.0,138.987,0.213,18.0,0.03,0.193,5.2,tests performed,505189.0,267593.0,237596.0,48479.0,398.0,20.0,85.37,45.22,40.15,8.19,34.0,9.0,0.002,26.85,591798.0,3.612,29.6,6.933,4.229,13767.118999999999,0.7,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,48.2,1.23,14.57,81.44670986
322,112372,MSR,North America,Montserrat,2022-04-29,216.0,0.0,4.7139999999999995,2.0,0.0,0.0,43364.78599999999,0.0,946.454,401.526,0.0,0.0,1.01,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,7400494.0,4118.0,2222.85,1.237,3122.0,0.938,0.0145,68.9,samples tested,4237.0,1898.0,1829.0,510.0,5.0,0.0,85.06,38.1,36.72,10.24,0.0,0.0,0.0,2.78,4981.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,71.18,3.861,74.16,0.8290000000000001,2633.7,21.49,55.05,4193.449258
323,183066,ZMB,Africa,Zambia,2022-04-29,319594.0,0.0,87.14299999999999,3976.0,0.0,0.28600000000000003,16891.273999999998,0.0,4.606,210.141,0.0,0.015,1.08,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,3421227.0,2082.0,180.82,0.11,2185.0,0.115,0.0517,19.3,tests performed,3787279.0,2829929.0,2420028.0,33684.0,18439.0,10404.0,20.02,14.96,12.79,0.18,550.0,12818.0,0.068,27.78,18920657.0,22.995,17.7,2.48,1.5419999999999998,3689.2509999999997,57.5,234.49900000000002,3.94,3.1,24.7,13.937999999999999,2.0,63.89,0.584,38486.9,10.93,1.96,1134.110282
324,59893,PYF,Oceania,French Polynesia,2022-04-29,72720.0,0.0,10.286,648.0,0.0,0.0,257384.952,0.0,36.405,2293.529,0.0,0.0,0.72,1465.0,21.729,22319.0,331.034,701.0,10.397,7104.0,105.366,269682746.0,194665.0,3999.922,2.887,238012.0,3.53,0.299,3.3,people tested,451708.0,186801.0,180807.0,37536927.0,405.0,16.0,159.88,66.12,63.99,55.67,57.0,16.0,0.006,23.15,282534.0,77.324,32.7,7.775,4.593,38605.671,1.4,86.06,22.63,30.1,35.6,7.96,5.98,77.66,0.9009999999999999,469.9,15.79,144.46,1663.162664
325,150677,SVN,Europe,Slovenia,2022-04-29,1009085.0,1264.0,882.429,6592.0,4.0,3.286,485435.04799999995,608.066,424.505,3171.178,1.9240000000000002,1.581,0.81,33.0,15.875,167.0,80.33800000000001,17.0,8.061,130.0,62.59,5100857.0,8762.0,2453.842,4.215,8428.0,4.053999999999999,0.10300000000000001,9.7,tests performed,2988735.0,1265215.0,1221273.0,649603.0,274.0,169.0,143.78,60.87,58.75,31.25,81.0,8.0,0.0,22.22,2078723.0,102.619,44.5,19.062,12.93,31400.84,0.7,153.493,7.25,20.1,25.0,19.275,4.5,81.32,0.917,5133.8,10.77,-4.61,2469.689324
326,28565,KHM,Asia,Cambodia,2022-04-29,136246.0,6.0,10.571,3056.0,0.0,0.0,8039.798000000001,0.354,0.624,180.333,0.0,0.0,0.5,105.0,15.225,907.0,131.513,,,965.0,82.958,2951058.0,3334.0,174.14,0.19699999999999998,503.0,0.03,0.021,47.6,tests performed,38052112.0,14924470.0,14184822.0,9995971.0,79268.0,101762.0,224.54,88.07,83.7,58.99,6005.0,7075.0,0.042,29.63,16946446.0,90.67200000000001,25.6,4.412,2.385,3645.07,71.7,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594,66764.3,26.37,-11.26,9680.678532
327,78662,OWID_INT,Asia,International,2022-04-29,721.0,0.0,0.0,15.0,0.0,0.0,21882.515,0.637,0.946,565.639,0.057999999999999996,0.063,0.54,0.0,0.0,10.0,27.116,46.0,4.401,74.0,200.655,59503735.0,103179.0,215.31099999999998,0.373,114413.0,0.414,0.0837,11.9,people tested,401308016.0,199346528.0,165425255.0,37458813.0,0.0,0.0,145.21,72.13,59.86,13.55,0.0,33259.0,0.012,50.0,276361788.0,145.725,29.3,5.319,3.053,11188.743999999999,5.7,342.86400000000003,6.32,2.8,76.1,64.204,1.04,71.72,0.718,194.1,3.78,42.24,526.3129352
328,105561,MHL,Oceania,Marshall Islands,2022-04-29,17.0,0.0,0.28600000000000003,703.0,1.0,1.0,285.149,0.0,4.792,1362.139,1.9380000000000002,1.9380000000000002,0.66,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,3184.0,392.0,53.407,6.575,14.0,0.235,0.0,30.3,tests performed,1278303.0,475541.0,468396.0,368729.0,516.0,611.0,247.69,92.14,90.76,71.45,1184.0,27.0,0.005,19.44,59618.0,295.15,42.4,19.426,11.324000000000002,3819.202,0.2,557.793,30.53,20.9,30.2,82.50200000000001,2.7,73.7,0.7040000000000001,467.9,5.22,-1.19,906.6072467
329,89800,KWT,Asia,Kuwait,2022-04-29,631409.0,0.0,47.571000000000005,2555.0,0.0,0.0,145870.687,0.0,10.99,590.2669999999999,0.0,0.0,0.35,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,7763313.0,8163.0,1793.5120000000002,1.886,7107.0,1.642,0.0597,16.7,tests performed,7969160.0,3419874.0,3294466.0,1254820.0,4709.0,3387.0,184.11,79.01,76.11,28.99,782.0,330.0,0.008,24.07,4328553.0,232.128,33.7,2.345,1.114,65530.537000000004,0.6,132.235,15.84,2.7,37.0,24.651,2.0,75.49,0.8059999999999999,3210.8,43.64,14.51,741.7721349
330,134981,PRI,North America,Puerto Rico,2022-04-29,3891241.0,12318.0,10876.857,22355.0,18.0,18.429000000000002,382697.725,1211.4569999999999,1069.723,2198.581,1.77,1.8119999999999998,1.14,49.0,4.819,1208.0,118.805,13.0,2.411,134.0,24.484,2772633.0,7116.0,980.337,2.516,6541.0,2.313,0.414,2.4,tests performed,23788999.0,9696928.0,9415073.0,6386768.0,5453.0,5569.0,233.96,95.37,92.6,62.81,548.0,725.0,0.006999999999999999,32.41,2828246.0,376.23199999999997,38.2,15.168,9.829,35044.67,0.5,108.094,12.9,16.3,30.0,78.46300000000001,3.39,80.1,0.8640000000000001,5882.2,8.64,8.16,2079.804939
331,145561,SEN,Africa,Senegal,2022-04-29,85995.0,1.0,1.857,1967.0,0.0,0.28600000000000003,5000.782999999999,0.057999999999999996,0.10800000000000001,114.385,0.0,0.017,0.53,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,1097611.0,776.0,63.828,0.045,813.0,0.047,0.0023,437.8,tests performed,2469499.0,1465788.0,1045680.0,7027.0,7129.0,6049.0,14.36,8.52,6.08,0.04,352.0,206.0,0.001,21.3,17196308.0,82.32799999999999,18.7,3.008,1.796,2470.58,38.0,241.21900000000002,2.42,0.4,16.6,20.859,2.7,67.94,0.512,137.6,23.27,-14.41,4045.868862
332,92954,LBN,Asia,Lebanon,2022-04-29,1096854.0,91.0,89.571,10384.0,2.0,1.714,162037.159,13.443,13.232000000000001,1534.0179999999998,0.295,0.253,0.76,24.0,12.855,341.0,182.65200000000002,18.0,9.508,238.0,127.296,4731376.0,14038.0,698.962,2.074,14688.0,2.17,0.0091,110.4,tests performed,5602400.0,2677312.0,2351269.0,573819.0,292132.0,42581.0,82.76,39.55,34.74,8.48,6290.0,22023.0,0.325,53.7,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.7,266.591,12.71,26.9,40.7,49.839,2.9,78.93,0.7440000000000001,15149.6,30.18,57.47,2238.035464
333,43122,CZE,Europe,Czechia,2022-04-29,3905101.0,1442.0,1495.8570000000002,40155.0,12.0,12.0,364127.158,134.458,139.48,3744.212,1.119,1.119,0.66,53.0,4.942,777.0,72.45100000000001,37.0,3.45,647.0,60.32899999999999,54285516.0,13420.0,5061.798,1.251,13001.0,1.212,0.115,8.7,tests performed,17574608.0,6957760.0,6868312.0,4158850.0,5687.0,2388.0,163.87,64.88,64.04,38.78,223.0,170.0,0.002,23.15,10724553.0,137.17600000000002,43.3,19.027,11.58,32605.906000000003,0.7,227.485,6.82,30.5,38.3,85.198,6.63,79.38,0.9,41572.6,16.7,-6.81,3876.3946619999997
334,127755,PLW,Oceania,Palau,2022-04-29,4610.0,124.0,30.570999999999998,6.0,0.0,0.0,253659.073,6822.934,1682.152,330.142,0.0,0.0,1.37,49.0,2.853,467.0,85.443,13.0,2.411,134.0,24.484,46016.0,31201.0,2531.969,0.139,8279.0,0.037000000000000005,0.0035,282.7,tests performed,246181059.0,134313917.0,121757972.0,7065777.0,106857.0,112631.0,109.32,59.64,54.07,3.14,500.0,25075.0,0.011000000000000001,70.37,18174.0,47.236999999999995,23.5,4.495,2.78,13240.405,4.0,423.031,15.89,7.7,22.7,59.607,4.8,73.7,0.826,4410.8,20.57,-2.26,844.4347104
335,88999,OWID_KOS,Europe,Kosovo,2022-04-29,228052.0,29.0,16.714000000000002,3138.0,0.0,0.0,127967.05,16.273,9.379,1760.829,0.0,0.0,0.93,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,1823094.0,1719.0,1022.995,0.965,745.0,0.418,0.0224,44.6,tests performed,1826165.0,902569.0,822028.0,101568.0,116.0,112.0,102.47,50.65,46.13,5.7,63.0,20.0,0.001,33.33,1782115.0,168.155,23.2,3.895,2.21,9795.834,0.6,434.657,22.66,35.9,58.9,24.651,1.9,68.37,0.63,6103.0,28.5,14.33,3424.582589
336,13630,BHR,Asia,Bahrain,2022-04-29,568367.0,379.0,414.714,1475.0,0.0,0.0,325097.881,216.783,237.21099999999998,843.679,0.0,0.0,0.9,81.0,8.957,1036.0,114.56299999999999,,,,,9715743.0,7215.0,5557.268,4.127,3618.0,2.069,0.1146,8.7,units unclear,3433683.0,1234388.0,1218620.0,980675.0,541.0,377.0,196.4,70.61,69.7,56.09,216.0,44.0,0.003,17.59,1748295.0,1935.9070000000002,32.4,2.372,1.3869999999999998,43290.705,0.7,151.689,16.52,5.8,37.6,83.241,2.0,77.29,0.852,42127.6,34.26,31.95,4120.726056
337,83472,ITA,Europe,Italy,2022-04-29,16409183.0,59395.0,57286.0,163377.0,133.0,130.143,271821.607,983.8910000000001,948.955,2706.375,2.2030000000000003,2.156,0.93,371.0,6.146,10313.0,170.83700000000002,244.0,4.042,4174.0,69.143,213390610.0,381239.0,3534.861,6.315,349502.0,5.79,0.1639,6.1,tests performed,136807469.0,50761655.0,47904895.0,39648428.0,46484.0,33964.0,226.62,84.09,79.36,65.68,563.0,849.0,0.001,53.7,60367471.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,94.57600000000001,3.18,83.51,0.892,174767.3,12.37,-3.44,2895.057505
338,10452,AUS,Oceania,Australia,2022-04-29,5927528.0,38172.0,39568.286,7236.0,49.0,36.857,229854.12300000002,1480.211,1534.355,280.593,1.9,1.429,0.94,139.0,5.39,3177.0,123.196,,,,,69264961.0,92434.0,2685.915,3.5839999999999996,77049.0,2.988,0.20600000000000002,4.9,tests performed,57215380.0,22277581.0,21521419.0,13416380.0,25158.0,18853.0,221.87,86.39,83.45,52.03,731.0,1617.0,0.006,43.06,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,94.04299999999999,3.84,83.44,0.9440000000000001,2888.2,0.83,22.77,111.996886
339,50242,GNQ,Africa,Equatorial Guinea,2022-04-29,15907.0,0.0,0.0,183.0,0.0,0.0,10971.17,0.0,0.0,126.21600000000001,0.0,0.0,0.28,5.0,0.86,539.0,92.71799999999999,32.0,2.984,377.0,64.851,476752.0,501.0,328.819,0.34600000000000003,249.0,0.172,0.0,1384.6,tests performed,476752.0,264393.0,212359.0,1786496.0,639.0,202.0,32.88,18.24,14.65,27.41,139.0,70.0,0.005,28.7,1449891.0,45.193999999999996,22.4,2.846,1.7519999999999998,22604.873,2.2,202.812,7.78,2.5,18.8,24.64,2.1,58.74,0.5920000000000001,4739.0,16.28,49.24,727.0077472
340,137397,RUS,Europe,Russia,2022-04-29,17909924.0,7590.0,7751.857,368166.0,155.0,161.429,122744.677,52.018,53.126999999999995,2523.205,1.062,1.1059999999999999,0.8,222.0,11.606,1512.0,79.047,13.0,2.411,16447.0,112.719,290285503.0,331438.0,1989.4560000000001,2.271,167446.0,1.148,0.0463,21.6,tests performed,166371248.0,80851408.0,73574648.0,14183929.0,169104.0,55335.0,114.02,55.41,50.42,9.72,379.0,52249.0,0.036000000000000004,40.28,145912022.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,78.46300000000001,8.05,72.58,0.8240000000000001,1213593.3,30.68,33.04,8317.294787
341,147143,SYC,Africa,Seychelles,2022-04-29,42502.0,0.0,60.428999999999995,166.0,0.0,0.14300000000000002,429703.771,0.0,610.945,1678.293,0.0,1.444,1.16,23.0,3.347,346.0,50.353,13.0,2.411,13813.0,94.667,9522660.0,9181.0,1385.81,1.3359999999999999,7265.0,1.057,0.0752,13.3,people tested,199850.0,84387.0,80290.0,36307.0,1315.0,109.0,202.05,85.32,81.17,36.71,1102.0,25.0,0.025,56.48,98910.0,208.354,36.2,8.606,5.586,26382.287,1.1,242.648,10.55,7.1,35.7,97.719,3.6,73.4,0.7959999999999999,-110.2,-6.47,3.73,-1114.1441710000001
342,121440,NGA,Africa,Nigeria,2022-04-29,255716.0,0.0,4.428999999999999,3143.0,0.0,0.0,1209.627,0.0,0.021,14.868,0.0,0.0,1.26,49.0,2.853,642.0,37.384,33.0,1.922,456.0,26.553,5075820.0,11989.0,24.01,0.057,9784.0,0.046,0.0005,1850.9,tests performed,37534649.0,25056663.0,14624418.0,914984.0,186047.0,182438.0,17.76,11.85,6.92,0.43,863.0,125910.0,0.06,36.11,211400704.0,209.588,18.1,2.7510000000000003,1.4469999999999998,5338.454000000001,44.5,181.013,2.42,0.6,10.8,41.949,0.3,54.69,0.539,6819.4,40.68,61.06,1017.4596210000001
343,161698,TWN,Asia,Taiwan,2022-04-29,100753.0,12307.0,7664.714,862.0,2.0,0.857,4223.558,515.908,321.30400000000003,36.135,0.084,0.036000000000000004,2.17,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,8458514.0,61809.0,354.58,2.591,59412.0,2.491,0.129,7.8,people tested,52430493.0,19737798.0,18634418.0,14058277.0,121002.0,96087.0,219.79,82.74,78.12,58.93,4028.0,12747.0,0.053,30.56,23855008.0,214.243,42.2,18.436,8.353,57410.166,0.5,103.95700000000001,5.59,22.6,28.9,70.598,1.5,80.46,0.5670000000000001,-3474.3,-0.85,1.29,-145.64237409999998
344,84258,JAM,North America,Jamaica,2022-04-29,129978.0,116.0,76.714,2962.0,7.0,3.0,43712.682,39.012,25.8,996.145,2.354,1.0090000000000001,1.35,369.0,6.1129999999999995,9753.0,161.561,251.0,4.158,4174.0,69.143,996159.0,2255.0,335.017,0.758,2438.0,0.82,0.0315,31.8,samples tested,1413247.0,789860.0,686059.0,36746.0,0.0,365.0,47.53,26.56,23.07,1.24,123.0,305.0,0.01,23.15,2973462.0,266.879,31.4,9.684,6.39,8193.571,2.0,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.7340000000000001,5134.8,14.0,1.16,1726.875945
345,107121,MUS,Africa,Mauritius,2022-04-29,220344.0,0.0,0.0,990.0,0.0,0.0,173032.16199999998,0.0,0.0,777.429,0.0,0.0,0.46,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,359627.0,1362.0,282.409,0.285,403.0,0.084,0.0014,705.8,tests performed,2698115.0,1000474.0,963452.0,592533.0,35153.0,2872.0,211.88,78.57,75.66,46.53,2255.0,0.0,0.0,43.52,1273428.0,622.962,37.4,10.945,5.8839999999999995,20292.745,0.5,224.644,22.02,3.2,40.7,15.95,3.4,74.99,0.804,1097.6,4.72,46.05,861.9254484999999
346,63082,DEU,Europe,Germany,2022-04-29,24798067.0,87298.0,93819.14300000001,135451.0,159.0,185.143,295565.289,1040.495,1118.22,1614.425,1.895,2.207,0.82,1380.0,16.448,22319.0,331.034,1040.0,12.395999999999999,5566.0,66.34100000000001,124987432.0,20318.0,1489.711,5.105,162673.0,1.939,0.547,1.8,tests performed,178540199.0,64498370.0,64413494.0,53303738.0,100774.0,76837.0,212.8,76.87,76.77,63.53,916.0,2973.0,0.004,26.85,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,4.2,156.139,8.31,28.2,33.1,7.876,8.0,81.33,0.9470000000000001,84804.3,3.79,7.94,1010.772633
347,29355,CMR,Africa,Cameroon,2022-04-29,119780.0,0.0,0.0,1927.0,0.0,0.0,4399.752,0.0,0.0,70.782,0.0,0.0,0.14,105.0,15.225,907.0,131.513,,,965.0,82.958,2664515.0,3334.0,97.87299999999999,0.19699999999999998,10829.0,0.39799999999999996,0.0,79.1,tests performed,1828882.0,1552320.0,1209108.0,52011.0,9890.0,395.0,6.72,5.7,4.44,0.19,15.0,368.0,0.001,27.78,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.66099999999997,7.2,2.0,33.7,2.735,1.3,59.29,0.563,66764.3,26.37,-11.26,9680.678532
348,16818,BEL,Europe,Belgium,2022-04-29,4056448.0,0.0,5808.143,31439.0,0.0,17.143,348721.761,0.0,499.31,2702.725,0.0,1.474,1.05,135.0,11.606,2312.0,198.75599999999997,,,1065.0,91.555,33620278.0,18802.0,2890.244,1.6159999999999999,19405.0,1.6680000000000001,0.273,3.7,tests performed,25316579.0,9237518.0,9139261.0,7368638.0,1114.0,1515.0,217.64,79.41,78.57,63.35,130.0,142.0,0.001,23.15,11632334.0,375.564,41.8,18.570999999999998,12.849,42658.575999999994,0.2,114.898,4.29,25.1,31.4,88.469,5.64,81.63,0.9309999999999999,20642.5,8.08,13.63,1774.579375
349,2407,ALB,Europe,Albania,2022-04-29,275055.0,53.0,45.428999999999995,3496.0,0.0,0.0,95740.104,18.448,15.812999999999999,1216.874,0.0,0.0,1.09,,,,,,,,,1605530.0,1249.0,558.847,0.435,154.0,0.054000000000000006,0.295,3.4,tests performed,2814626.0,1293234.0,1230856.0,290536.0,2541.0,2089.0,97.97,45.01,42.84,10.11,727.0,669.0,0.023,46.3,2872934.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,1.1,304.195,10.08,7.1,51.2,37.746,2.89,78.57,0.795,14655.0,33.67,36.79,5101.056968
350,87865,KEN,Africa,Kenya,2022-04-29,323760.0,15.0,10.286,5649.0,0.0,0.0,5888.076,0.273,0.187,102.736,0.0,0.0,1.11,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,3588732.0,12045.0,65.267,0.21899999999999997,2395.0,0.044000000000000004,0.0043,232.8,tests performed,17849742.0,12502390.0,9069872.0,294769.0,13702.0,5304.0,32.46,22.74,16.49,0.54,96.0,19308.0,0.035,44.44,54985702.0,87.324,20.0,2.6860000000000004,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,84799.0,29.42,29.91,4464.289945
351,138786,SHN,Africa,Saint Helena,2022-04-29,4.0,0.0,0.0,1459.0,0.0,0.0,656.2760000000001,0.0,0.0,109.89299999999999,0.0,0.0,1.22,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,5285642.0,3673.0,398.12,0.27699999999999997,4726.0,0.35600000000000004,0.0012,815.4,samples tested,7892.0,4361.0,3531.0,4075023.0,211071.0,97.0,129.48,71.55,57.93,30.69,15915.0,0.0,0.0,46.3,6095.0,494.869,20.3,2.9739999999999998,1.642,1854.211,56.0,191.375,4.28,4.7,21.0,4.617,8.05,80.56,0.5429999999999999,1213593.3,30.68,33.04,8317.294787
352,36467,COM,Africa,Comoros,2022-04-29,8105.0,0.0,0.14300000000000002,160.0,0.0,0.0,9122.568000000001,0.0,0.161,180.088,0.0,0.0,0.56,197.0,10.254000000000001,6822.0,179.206,54.0,2.8110000000000004,188.0,9.785,6227.0,9497.0,7.0089999999999995,0.185,16095.0,0.314,0.017,58.8,tests performed,642320.0,341302.0,301218.0,11340479.0,18933.0,67.0,72.3,38.42,33.9,22.12,75.0,3.0,0.0,55.56,888456.0,437.352,20.4,2.963,1.726,1413.89,18.1,261.51599999999996,11.88,4.4,23.6,15.574000000000002,2.2,64.32,0.5539999999999999,179427.6,31.63,-2.02,3499.944534
353,140340,LCA,North America,Saint Lucia,2022-04-29,23394.0,33.0,27.570999999999998,368.0,0.0,0.0,126864.82199999999,178.958,149.519,1995.651,0.0,0.0,1.39,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,144590.0,117.0,784.1060000000001,0.634,456.0,2.4730000000000003,0.0605,16.5,tests performed,119606.0,58835.0,53522.0,7249.0,71.0,23.0,64.86,31.91,29.02,3.93,125.0,6.0,0.003,46.3,184401.0,293.187,34.9,9.721,6.405,12951.839,56.0,204.62,11.62,4.7,21.0,87.20200000000001,1.3,76.2,0.759,12.2,3.33,8.11,227.8414821
