Unnamed: 0,age_group,canton,cases,fatalities,sex,week,year
41600310,40 - 49,GE,100,0,2,4,2021
16336802,40 - 49,GL,4,1,2,4,2021
20752777,40 - 49,GR,23,0,2,4,2021
16659481,40 - 49,JU,15,0,2,4,2021
25857231,40 - 49,LU,40,0,2,4,2021
18802736,40 - 49,NE,18,0,2,4,2021
18539508,40 - 49,NW,1,0,2,4,2021
17238124,40 - 49,OW,3,0,2,4,2021
36739714,40 - 49,SG,70,0,2,4,2021
17456138,40 - 49,SH,7,0,2,4,2021
24868400,40 - 49,SO,37,0,2,4,2021
18604732,40 - 49,SZ,19,0,2,4,2021
21611574,40 - 49,TG,21,0,2,4,2021
19846537,40 - 49,TI,22,0,2,4,2021
18313852,40 - 49,UR,1,0,2,4,2021
54999629,40 - 49,VD,115,0,2,4,2021
31813954,40 - 49,VS,55,0,2,4,2021
20020922,40 - 49,ZG,22,0,2,4,2021
68729259,40 - 49,ZH,163,1,2,4,2021
41742744,50 - 59,AG,84,0,2,4,2021
17667514,50 - 59,AI,3,0,2,4,2021
17327468,50 - 59,AR,9,0,2,4,2021
51196507,50 - 59,BE,103,0,2,4,2021
20483641,50 - 59,BL,26,0,2,4,2021
19268838,50 - 59,BS,14,0,2,4,2021
17676358,50 - 59,FL,4,0,2,4,2021
29044077,50 - 59,FR,44,0,2,4,2021
43777217,50 - 59,GE,79,0,2,4,2021
17356329,50 - 59,GL,8,0,2,4,2021
26196566,50 - 59,GR,35,0,2,4,2021
18926647,50 - 59,JU,20,0,2,4,2021
26404754,50 - 59,LU,45,0,2,4,2021
21416625,50 - 59,NE,22,0,2,4,2021
17898461,50 - 59,NW,3,0,2,4,2021
18248195,50 - 59,OW,1,0,2,4,2021
36860474,50 - 59,SG,67,0,2,4,2021
17382242,50 - 59,SH,4,0,2,4,2021
20252349,50 - 59,SO,22,0,2,4,2021
18174719,50 - 59,SZ,18,0,2,4,2021
21426660,50 - 59,TG,26,0,2,4,2021
21840101,50 - 59,TI,18,0,2,4,2021
18421649,50 - 59,UR,1,0,2,4,2021
41936241,50 - 59,VD,89,1,2,4,2021
31794020,50 - 59,VS,63,0,2,4,2021
19790101,50 - 59,ZG,14,0,2,4,2021
56174081,50 - 59,ZH,141,1,2,4,2021
22562768,60 - 69,AG,31,0,2,4,2021
18821390,60 - 69,AI,0,0,2,4,2021
17346085,60 - 69,AR,5,0,2,4,2021
32189435,60 - 69,BE,58,1,2,4,2021
18795039,60 - 69,BL,14,0,2,4,2021
18520400,60 - 69,BS,4,0,2,4,2021
17529381,60 - 69,FL,2,0,2,4,2021
17679884,60 - 69,FR,15,0,2,4,2021
27369371,60 - 69,GE,42,0,2,4,2021
16965055,60 - 69,GL,3,0,2,4,2021
18469780,60 - 69,GR,14,0,2,4,2021
17014328,60 - 69,JU,8,0,2,4,2021
22221425,60 - 69,LU,30,0,2,4,2021
17103562,60 - 69,NE,11,0,2,4,2021
16976720,60 - 69,NW,6,0,2,4,2021
18148840,60 - 69,OW,2,0,2,4,2021
25326415,60 - 69,SG,40,1,2,4,2021
17980252,60 - 69,SH,2,0,2,4,2021
18234052,60 - 69,SO,15,0,2,4,2021
17042995,60 - 69,SZ,9,0,2,4,2021
18823276,60 - 69,TG,15,0,2,4,2021
19734760,60 - 69,TI,22,2,2,4,2021
17391878,60 - 69,UR,2,0,2,4,2021
31635824,60 - 69,VD,54,0,2,4,2021
25703013,60 - 69,VS,33,0,2,4,2021
16740907,60 - 69,ZG,6,0,2,4,2021
36051061,60 - 69,ZH,78,2,2,4,2021
21843503,70 - 79,AG,26,0,2,4,2021
18821429,70 - 79,AI,0,0,2,4,2021
18092765,70 - 79,AR,5,0,2,4,2021
22600976,70 - 79,BE,27,4,2,4,2021
16903218,70 - 79,BL,9,0,2,4,2021
16820396,70 - 79,BS,5,1,2,4,2021
18530634,70 - 79,FL,1,0,2,4,2021
16787280,70 - 79,FR,12,0,2,4,2021
19597608,70 - 79,GE,18,1,2,4,2021
17121096,70 - 79,GL,5,0,2,4,2021
16982428,70 - 79,GR,6,0,2,4,2021
18648605,70 - 79,JU,2,0,2,4,2021
21214329,70 - 79,LU,16,0,2,4,2021
15836208,70 - 79,NE,11,0,2,4,2021
19182809,70 - 79,NW,3,0,2,4,2021
18520870,70 - 79,OW,1,0,2,4,2021
20690175,70 - 79,SG,21,2,2,4,2021
18049457,70 - 79,SH,2,0,2,4,2021
17150662,70 - 79,SO,6,1,2,4,2021
17408723,70 - 79,SZ,5,3,2,4,2021
14409883,70 - 79,TG,7,1,2,4,2021
16044149,70 - 79,TI,5,1,2,4,2021
18828436,70 - 79,UR,0,0,2,4,2021
23044497,70 - 79,VD,40,1,2,4,2021
21708265,70 - 79,VS,28,1,2,4,2021
16885351,70 - 79,ZG,2,1,2,4,2021
29308480,70 - 79,ZH,61,4,2,4,2021
25011683,80+,AG,28,8,2,4,2021
18371401,80+,AI,1,0,2,4,2021
19750437,80+,AR,5,0,2,4,2021
42078642,80+,BE,63,14,2,4,2021
16801368,80+,BL,9,2,2,4,2021
17543743,80+,BS,13,2,2,4,2021
18823148,80+,FL,0,0,2,4,2021
19573844,80+,FR,21,3,2,4,2021
24489247,80+,GE,34,1,2,4,2021
18506184,80+,GL,1,0,2,4,2021
18053923,80+,GR,16,4,2,4,2021
18135066,80+,JU,5,0,2,4,2021
21588061,80+,LU,19,3,2,4,2021
18319382,80+,NE,11,2,2,4,2021
17930020,80+,NW,2,0,2,4,2021
18527160,80+,OW,0,1,2,4,2021
27707945,80+,SG,47,3,2,4,2021
19147419,80+,SH,4,0,2,4,2021
17969039,80+,SO,3,0,2,4,2021
18575727,80+,SZ,21,2,2,4,2021
18975284,80+,TG,24,2,2,4,2021
14211026,80+,TI,13,5,2,4,2021
18263051,80+,UR,1,0,2,4,2021
28376488,80+,VD,37,5,2,4,2021
20616272,80+,VS,34,4,2,4,2021
16702504,80+,ZG,9,0,2,4,2021
52406835,80+,ZH,102,14,2,4,2021
18821109,Unbekannt,AG,0,0,2,4,2021
18821512,Unbekannt,AI,0,0,2,4,2021
18821879,Unbekannt,AR,0,0,2,4,2021
18822157,Unbekannt,BE,0,0,2,4,2021
18822470,Unbekannt,BL,0,0,2,4,2021
18822801,Unbekannt,BS,0,0,2,4,2021
18823190,Unbekannt,FL,0,0,2,4,2021
18823495,Unbekannt,FR,0,0,2,4,2021
18823789,Unbekannt,GE,0,0,2,4,2021
18824153,Unbekannt,GL,0,0,2,4,2021
18824464,Unbekannt,GR,0,0,2,4,2021
18824802,Unbekannt,JU,0,0,2,4,2021
18825110,Unbekannt,LU,0,0,2,4,2021
18825430,Unbekannt,NE,0,0,2,4,2021
18825808,Unbekannt,NW,0,0,2,4,2021
18826202,Unbekannt,OW,0,0,2,4,2021
18826494,Unbekannt,SG,0,0,2,4,2021
18826868,Unbekannt,SH,0,0,2,4,2021
18827188,Unbekannt,SO,0,0,2,4,2021
18827511,Unbekannt,SZ,0,0,2,4,2021
18827821,Unbekannt,TG,0,0,2,4,2021
18828120,Unbekannt,TI,0,0,2,4,2021
18828518,Unbekannt,UR,0,0,2,4,2021
18828805,Unbekannt,VD,0,0,2,4,2021
18829090,Unbekannt,VS,0,0,2,4,2021
18829426,Unbekannt,ZG,0,0,2,4,2021
18829693,Unbekannt,ZH,0,0,2,4,2021
18820870,0 - 9,AG,0,0,9,4,2021
18821165,0 - 9,AI,0,0,9,4,2021
18821568,0 - 9,AR,0,0,9,4,2021
18821924,0 - 9,BE,0,0,9,4,2021
18822204,0 - 9,BL,0,0,9,4,2021
18822516,0 - 9,BS,0,0,9,4,2021
18822855,0 - 9,FL,0,0,9,4,2021
18823236,0 - 9,FR,0,0,9,4,2021
18823538,0 - 9,GE,0,0,9,4,2021
18823845,0 - 9,GL,0,0,9,4,2021
18824200,0 - 9,GR,0,0,9,4,2021
18824513,0 - 9,JU,0,0,9,4,2021
18824851,0 - 9,LU,0,0,9,4,2021
18825165,0 - 9,NE,0,0,9,4,2021
18825486,0 - 9,NW,0,0,9,4,2021
18825863,0 - 9,OW,0,0,9,4,2021
18826248,0 - 9,SG,0,0,9,4,2021
18826548,0 - 9,SH,0,0,9,4,2021
18826917,0 - 9,SO,0,0,9,4,2021
18827240,0 - 9,SZ,0,0,9,4,2021
18827563,0 - 9,TG,0,0,9,4,2021
18827870,0 - 9,TI,0,0,9,4,2021
18828175,0 - 9,UR,0,0,9,4,2021
18828564,0 - 9,VD,0,0,9,4,2021
18828849,0 - 9,VS,0,0,9,4,2021
18829140,0 - 9,ZG,0,0,9,4,2021
18829468,0 - 9,ZH,0,0,9,4,2021
18820898,10 - 19,AG,0,0,9,4,2021
18821207,10 - 19,AI,0,0,9,4,2021
18821605,10 - 19,AR,0,0,9,4,2021
18821952,10 - 19,BE,0,0,9,4,2021
18822234,10 - 19,BL,0,0,9,4,2021
18822548,10 - 19,BS,0,0,9,4,2021
18822897,10 - 19,FL,0,0,9,4,2021
18823265,10 - 19,FR,0,0,9,4,2021
18823566,10 - 19,GE,0,0,9,4,2021
18823880,10 - 19,GL,0,0,9,4,2021
18824230,10 - 19,GR,0,0,9,4,2021
18824545,10 - 19,JU,0,0,9,4,2021
18824881,10 - 19,LU,0,0,9,4,2021
18825197,10 - 19,NE,0,0,9,4,2021
18825523,10 - 19,NW,0,0,9,4,2021
18825904,10 - 19,OW,0,0,9,4,2021
18826277,10 - 19,SG,0,0,9,4,2021
18826584,10 - 19,SH,0,0,9,4,2021
18826945,10 - 19,SO,0,0,9,4,2021
18827275,10 - 19,SZ,0,0,9,4,2021
18827594,10 - 19,TG,0,0,9,4,2021
18827899,10 - 19,TI,0,0,9,4,2021
18828215,10 - 19,UR,0,0,9,4,2021
18828592,10 - 19,VD,0,0,9,4,2021
18828878,10 - 19,VS,0,0,9,4,2021
18829170,10 - 19,ZG,0,0,9,4,2021
18829496,10 - 19,ZH,0,0,9,4,2021
18820926,20 - 29,AG,0,0,9,4,2021
18821246,20 - 29,AI,0,0,9,4,2021
18821639,20 - 29,AR,0,0,9,4,2021
18821980,20 - 29,BE,0,0,9,4,2021
18822262,20 - 29,BL,0,0,9,4,2021
18822577,20 - 29,BS,0,0,9,4,2021
18822935,20 - 29,FL,0,0,9,4,2021
18823293,20 - 29,FR,0,0,9,4,2021
18823594,20 - 29,GE,0,0,9,4,2021
18823914,20 - 29,GL,0,0,9,4,2021
18824259,20 - 29,GR,0,0,9,4,2021
18824575,20 - 29,JU,0,0,9,4,2021
18824910,20 - 29,LU,0,0,9,4,2021
18825226,20 - 29,NE,0,0,9,4,2021
18825556,20 - 29,NW,0,0,9,4,2021
18825941,20 - 29,OW,0,0,9,4,2021
18826307,20 - 29,SG,0,0,9,4,2021
18826619,20 - 29,SH,0,0,9,4,2021
18826974,20 - 29,SO,0,0,9,4,2021
18827305,20 - 29,SZ,0,0,9,4,2021
18827623,20 - 29,TG,0,0,9,4,2021
18827928,20 - 29,TI,0,0,9,4,2021
18828251,20 - 29,UR,0,0,9,4,2021
18828620,20 - 29,VD,0,0,9,4,2021
18828906,20 - 29,VS,0,0,9,4,2021
18829201,20 - 29,ZG,0,0,9,4,2021
18829524,20 - 29,ZH,0,0,9,4,2021
18820954,30 - 39,AG,0,0,9,4,2021
18821283,30 - 39,AI,0,0,9,4,2021
18821673,30 - 39,AR,0,0,9,4,2021
18822008,30 - 39,BE,0,0,9,4,2021
18822291,30 - 39,BL,0,0,9,4,2021
18822608,30 - 39,BS,0,0,9,4,2021
18822972,30 - 39,FL,0,0,9,4,2021
18823322,30 - 39,FR,0,0,9,4,2021
18823622,30 - 39,GE,0,0,9,4,2021
18823948,30 - 39,GL,0,0,9,4,2021
18824289,30 - 39,GR,0,0,9,4,2021
18824608,30 - 39,JU,0,0,9,4,2021
18824938,30 - 39,LU,0,0,9,4,2021
18825256,30 - 39,NE,0,0,9,4,2021
18825590,30 - 39,NW,0,0,9,4,2021
18825980,30 - 39,OW,0,0,9,4,2021
18826335,30 - 39,SG,0,0,9,4,2021
18826654,30 - 39,SH,0,0,9,4,2021
18827002,30 - 39,SO,0,0,9,4,2021
18827336,30 - 39,SZ,0,0,9,4,2021
18827652,30 - 39,TG,0,0,9,4,2021
18827956,30 - 39,TI,0,0,9,4,2021
18828289,30 - 39,UR,0,0,9,4,2021
18828648,30 - 39,VD,0,0,9,4,2021
18828934,30 - 39,VS,0,0,9,4,2021
18829233,30 - 39,ZG,0,0,9,4,2021
18829552,30 - 39,ZH,0,0,9,4,2021
18820982,40 - 49,AG,0,0,9,4,2021
18821323,40 - 49,AI,0,0,9,4,2021
18821706,40 - 49,AR,0,0,9,4,2021
18822036,40 - 49,BE,0,0,9,4,2021
18822322,40 - 49,BL,0,0,9,4,2021
18822639,40 - 49,BS,0,0,9,4,2021
18823005,40 - 49,FL,0,0,9,4,2021
18823350,40 - 49,FR,0,0,9,4,2021
18823650,40 - 49,GE,0,0,9,4,2021
18823983,40 - 49,GL,0,0,9,4,2021
18824318,40 - 49,GR,0,0,9,4,2021
18824637,40 - 49,JU,0,0,9,4,2021
18824967,40 - 49,LU,0,0,9,4,2021
18825286,40 - 49,NE,0,0,9,4,2021
18825631,40 - 49,NW,0,0,9,4,2021
18826017,40 - 49,OW,0,0,9,4,2021
18826364,40 - 49,SG,0,0,9,4,2021
18826689,40 - 49,SH,0,0,9,4,2021
18827032,40 - 49,SO,0,0,9,4,2021
18827365,40 - 49,SZ,0,0,9,4,2021
18827681,40 - 49,TG,0,0,9,4,2021
18827985,40 - 49,TI,0,0,9,4,2021
18828329,40 - 49,UR,0,0,9,4,2021
18828676,40 - 49,VD,0,0,9,4,2021
18828962,40 - 49,VS,0,0,9,4,2021
18829262,40 - 49,ZG,0,0,9,4,2021
18829579,40 - 49,ZH,0,0,9,4,2021
18821009,50 - 59,AG,0,0,9,4,2021
18821362,50 - 59,AI,0,0,9,4,2021
18821742,50 - 59,AR,0,0,9,4,2021
18822064,50 - 59,BE,0,0,9,4,2021
18822350,50 - 59,BL,0,0,9,4,2021
18822671,50 - 59,BS,0,0,9,4,2021
18823041,50 - 59,FL,0,0,9,4,2021
18823379,50 - 59,FR,0,0,9,4,2021
18823678,50 - 59,GE,0,0,9,4,2021
18824018,50 - 59,GL,0,0,9,4,2021
18824345,50 - 59,GR,0,0,9,4,2021
18824667,50 - 59,JU,0,0,9,4,2021
18824996,50 - 59,LU,0,0,9,4,2021
18825314,50 - 59,NE,0,0,9,4,2021
18825667,50 - 59,NW,0,0,9,4,2021
18826054,50 - 59,OW,0,0,9,4,2021
18826392,50 - 59,SG,0,0,9,4,2021
18826724,50 - 59,SH,0,0,9,4,2021
18827060,50 - 59,SO,0,0,9,4,2021
18827395,50 - 59,SZ,0,0,9,4,2021
18827709,50 - 59,TG,0,0,9,4,2021
18828017,50 - 59,TI,0,0,9,4,2021
18828368,50 - 59,UR,0,0,9,4,2021
18828702,50 - 59,VD,0,0,9,4,2021
18828990,50 - 59,VS,0,0,9,4,2021
18829292,50 - 59,ZG,0,0,9,4,2021
18829606,50 - 59,ZH,0,0,9,4,2021
18821035,60 - 69,AG,0,0,9,4,2021
18821404,60 - 69,AI,0,0,9,4,2021
18821775,60 - 69,AR,0,0,9,4,2021
18822090,60 - 69,BE,0,0,9,4,2021
18822381,60 - 69,BL,0,0,9,4,2021
18822707,60 - 69,BS,0,0,9,4,2021
18823079,60 - 69,FL,0,0,9,4,2021
18823407,60 - 69,FR,0,0,9,4,2021
18823706,60 - 69,GE,0,0,9,4,2021
18824053,60 - 69,GL,0,0,9,4,2021
18824374,60 - 69,GR,0,0,9,4,2021
18824700,60 - 69,JU,0,0,9,4,2021
18825024,60 - 69,LU,0,0,9,4,2021
18825343,60 - 69,NE,0,0,9,4,2021
18825703,60 - 69,NW,0,0,9,4,2021
18826093,60 - 69,OW,0,0,9,4,2021
18826419,60 - 69,SG,0,0,9,4,2021
18826763,60 - 69,SH,0,0,9,4,2021
18827089,60 - 69,SO,0,0,9,4,2021
18827426,60 - 69,SZ,0,0,9,4,2021
18827738,60 - 69,TG,0,0,9,4,2021
18828041,60 - 69,TI,0,0,9,4,2021
18828408,60 - 69,UR,0,0,9,4,2021
18828729,60 - 69,VD,0,0,9,4,2021
18829018,60 - 69,VS,0,0,9,4,2021
18829326,60 - 69,ZG,0,0,9,4,2021
18829629,60 - 69,ZH,0,0,9,4,2021
18821060,70 - 79,AG,0,0,9,4,2021
18821443,70 - 79,AI,0,0,9,4,2021
18821813,70 - 79,AR,0,0,9,4,2021
18822112,70 - 79,BE,0,0,9,4,2021
18822412,70 - 79,BL,0,0,9,4,2021
18822741,70 - 79,BS,0,0,9,4,2021
18823120,70 - 79,FL,0,0,9,4,2021
18823439,70 - 79,FR,0,0,9,4,2021
18823735,70 - 79,GE,0,0,9,4,2021
18824087,70 - 79,GL,0,0,9,4,2021
18824406,70 - 79,GR,0,0,9,4,2021
18824738,70 - 79,JU,0,0,9,4,2021
18825054,70 - 79,LU,0,0,9,4,2021
18253076,70 - 79,NE,1,0,9,4,2021
18825742,70 - 79,NW,0,0,9,4,2021
18826133,70 - 79,OW,0,0,9,4,2021
18826444,70 - 79,SG,0,0,9,4,2021
18826802,70 - 79,SH,0,0,9,4,2021
18827122,70 - 79,SO,0,0,9,4,2021
18827458,70 - 79,SZ,0,0,9,4,2021
18827769,70 - 79,TG,0,0,9,4,2021
18828070,70 - 79,TI,0,0,9,4,2021
18828450,70 - 79,UR,0,0,9,4,2021
18828755,70 - 79,VD,0,0,9,4,2021
18829042,70 - 79,VS,0,0,9,4,2021
18829363,70 - 79,ZG,0,0,9,4,2021
18829648,70 - 79,ZH,0,0,9,4,2021
18821081,80+,AG,0,0,9,4,2021
18821484,80+,AI,0,0,9,4,2021
18821851,80+,AR,0,0,9,4,2021
18822129,80+,BE,0,0,9,4,2021
18822442,80+,BL,0,0,9,4,2021
18822773,80+,BS,0,0,9,4,2021
18823162,80+,FL,0,0,9,4,2021
18823467,80+,FR,0,0,9,4,2021
18823761,80+,GE,0,0,9,4,2021
18824125,80+,GL,0,0,9,4,2021
18824436,80+,GR,0,0,9,4,2021
18824774,80+,JU,0,0,9,4,2021
18825082,80+,LU,0,0,9,4,2021
18825402,80+,NE,0,0,9,4,2021
18825780,80+,NW,0,0,9,4,2021
18826174,80+,OW,0,0,9,4,2021
18826467,80+,SG,0,0,9,4,2021
18826840,80+,SH,0,0,9,4,2021
18827160,80+,SO,0,0,9,4,2021
18827483,80+,SZ,0,0,9,4,2021
18827793,80+,TG,0,0,9,4,2021
18828093,80+,TI,0,0,9,4,2021
18828490,80+,UR,0,0,9,4,2021
18828777,80+,VD,0,0,9,4,2021
18829062,80+,VS,0,0,9,4,2021
18829398,80+,ZG,0,0,9,4,2021
18829665,80+,ZH,0,0,9,4,2021
18821123,Unbekannt,AG,0,0,9,4,2021
18821526,Unbekannt,AI,0,0,9,4,2021
18821893,Unbekannt,AR,0,0,9,4,2021
18822171,Unbekannt,BE,0,0,9,4,2021
18822484,Unbekannt,BL,0,0,9,4,2021
18822815,Unbekannt,BS,0,0,9,4,2021
18823204,Unbekannt,FL,0,0,9,4,2021
18823509,Unbekannt,FR,0,0,9,4,2021
18823803,Unbekannt,GE,0,0,9,4,2021
18824167,Unbekannt,GL,0,0,9,4,2021
18824478,Unbekannt,GR,0,0,9,4,2021
18824816,Unbekannt,JU,0,0,9,4,2021
18825124,Unbekannt,LU,0,0,9,4,2021
18825444,Unbekannt,NE,0,0,9,4,2021
18825822,Unbekannt,NW,0,0,9,4,2021
18826216,Unbekannt,OW,0,0,9,4,2021
18826508,Unbekannt,SG,0,0,9,4,2021
18826882,Unbekannt,SH,0,0,9,4,2021
18827202,Unbekannt,SO,0,0,9,4,2021
18827525,Unbekannt,SZ,0,0,9,4,2021
18827835,Unbekannt,TG,0,0,9,4,2021
18828134,Unbekannt,TI,0,0,9,4,2021
18828532,Unbekannt,UR,0,0,9,4,2021
18828819,Unbekannt,VD,0,0,9,4,2021
18829104,Unbekannt,VS,0,0,9,4,2021
18829440,Unbekannt,ZG,0,0,9,4,2021
18829707,Unbekannt,ZH,0,0,9,4,2021
19333375,0 - 9,AG,19,0,1,5,2021
18883744,0 - 9,AI,0,0,1,5,2021
18884152,0 - 9,AR,0,0,1,5,2021
18306937,0 - 9,BE,17,0,1,5,2021
18036372,0 - 9,BL,11,0,1,5,2021
17577307,0 - 9,BS,14,0,1,5,2021
18054968,0 - 9,FL,1,0,1,5,2021
20510637,0 - 9,FR,15,0,1,5,2021
21307849,0 - 9,GE,24,0,1,5,2021
18886433,0 - 9,GL,0,0,1,5,2021
16792911,0 - 9,GR,5,0,1,5,2021
18354955,0 - 9,JU,1,0,1,5,2021
18096205,0 - 9,LU,14,0,1,5,2021
17739522,0 - 9,NE,2,0,1,5,2021
18888143,0 - 9,NW,0,0,1,5,2021
18388680,0 - 9,OW,1,0,1,5,2021
20410003,0 - 9,SG,17,0,1,5,2021
18889203,0 - 9,SH,0,0,1,5,2021
17079699,0 - 9,SO,8,0,1,5,2021
17800491,0 - 9,SZ,4,0,1,5,2021
17423697,0 - 9,TG,4,0,1,5,2021
19010369,0 - 9,TI,13,0,1,5,2021
18890886,0 - 9,UR,0,0,1,5,2021
18430666,0 - 9,VD,13,0,1,5,2021
19978283,0 - 9,VS,19,0,1,5,2021
18409874,0 - 9,ZG,8,0,1,5,2021
34004806,0 - 9,ZH,64,0,1,5,2021
22566112,10 - 19,AG,36,0,1,5,2021
18883785,10 - 19,AI,0,0,1,5,2021
17162539,10 - 19,AR,8,0,1,5,2021
30858733,10 - 19,BE,51,0,1,5,2021
22472123,10 - 19,BL,29,0,1,5,2021
18456236,10 - 19,BS,16,0,1,5,2021
18546067,10 - 19,FL,4,0,1,5,2021
28008826,10 - 19,FR,44,0,1,5,2021
32247084,10 - 19,GE,52,0,1,5,2021
18449199,10 - 19,GL,1,0,1,5,2021
20026544,10 - 19,GR,19,0,1,5,2021
19902007,10 - 19,JU,7,0,1,5,2021
20934910,10 - 19,LU,21,0,1,5,2021
17498962,10 - 19,NE,17,0,1,5,2021
18888184,10 - 19,NW,0,0,1,5,2021
18888559,10 - 19,OW,0,0,1,5,2021
27334004,10 - 19,SG,46,0,1,5,2021
18889245,10 - 19,SH,0,0,1,5,2021
21339138,10 - 19,SO,20,0,1,5,2021
19852229,10 - 19,SZ,13,0,1,5,2021
17243593,10 - 19,TG,7,0,1,5,2021
23014583,10 - 19,TI,29,0,1,5,2021
18890928,10 - 19,UR,0,0,1,5,2021
42011301,10 - 19,VD,84,0,1,5,2021
30456106,10 - 19,VS,55,0,1,5,2021
21750479,10 - 19,ZG,23,0,1,5,2021
44407066,10 - 19,ZH,96,0,1,5,2021
30186197,20 - 29,AG,52,0,1,5,2021
18081138,20 - 29,AI,2,0,1,5,2021
18108925,20 - 29,AR,4,0,1,5,2021
34642902,20 - 29,BE,63,0,1,5,2021
18970427,20 - 29,BL,12,0,1,5,2021
17713779,20 - 29,BS,15,0,1,5,2021
18885531,20 - 29,FL,0,0,1,5,2021
24287208,20 - 29,FR,41,0,1,5,2021
27750380,20 - 29,GE,40,0,1,5,2021
19373673,20 - 29,GL,3,0,1,5,2021
18660409,20 - 29,GR,15,0,1,5,2021
16865382,20 - 29,JU,5,0,1,5,2021
23665015,20 - 29,LU,34,0,1,5,2021
17510204,20 - 29,NE,8,0,1,5,2021
17304437,20 - 29,NW,6,0,1,5,2021
18309163,20 - 29,OW,1,0,1,5,2021
27799361,20 - 29,SG,43,0,1,5,2021
18633426,20 - 29,SH,1,0,1,5,2021
18370237,20 - 29,SO,18,0,1,5,2021
17360606,20 - 29,SZ,10,0,1,5,2021
19373972,20 - 29,TG,17,0,1,5,2021
22862877,20 - 29,TI,34,0,1,5,2021
16471204,20 - 29,UR,4,0,1,5,2021
39193093,20 - 29,VD,77,0,1,5,2021
31931803,20 - 29,VS,57,0,1,5,2021
18343015,20 - 29,ZG,11,0,1,5,2021
52357059,20 - 29,ZH,115,0,1,5,2021
31787442,30 - 39,AG,54,0,1,5,2021
16930055,30 - 39,AI,3,0,1,5,2021
16607520,30 - 39,AR,5,0,1,5,2021
33652706,30 - 39,BE,59,0,1,5,2021
20626572,30 - 39,BL,19,0,1,5,2021
17247486,30 - 39,BS,13,0,1,5,2021
18119118,30 - 39,FL,1,0,1,5,2021
28205227,30 - 39,FR,44,0,1,5,2021
36664480,30 - 39,GE,77,0,1,5,2021
17864314,30 - 39,GL,2,0,1,5,2021
19644982,30 - 39,GR,21,0,1,5,2021
17350166,30 - 39,JU,7,0,1,5,2021
27336415,30 - 39,LU,38,0,1,5,2021
15714348,30 - 39,NE,10,0,1,5,2021
16355392,30 - 39,NW,4,0,1,5,2021
18999851,30 - 39,OW,4,0,1,5,2021
27891309,30 - 39,SG,48,0,1,5,2021
16130188,30 - 39,SH,6,0,1,5,2021
23144869,30 - 39,SO,28,0,1,5,2021
19102906,30 - 39,SZ,19,0,1,5,2021
18138736,30 - 39,TG,13,0,1,5,2021
19904565,30 - 39,TI,24,0,1,5,2021
18016839,30 - 39,UR,2,0,1,5,2021
53700731,30 - 39,VD,113,0,1,5,2021
27600353,30 - 39,VS,46,0,1,5,2021
20959253,30 - 39,ZG,16,0,1,5,2021
59389803,30 - 39,ZH,136,0,1,5,2021
28909225,40 - 49,AG,47,0,1,5,2021
18883904,40 - 49,AI,0,0,1,5,2021
16439993,40 - 49,AR,6,0,1,5,2021
28324470,40 - 49,BE,51,0,1,5,2021
22192083,40 - 49,BL,25,0,1,5,2021
17097029,40 - 49,BS,11,0,1,5,2021
17387492,40 - 49,FL,4,0,1,5,2021
32471899,40 - 49,FR,50,0,1,5,2021
44069717,40 - 49,GE,84,0,1,5,2021
18205988,40 - 49,GL,1,0,1,5,2021
17257080,40 - 49,GR,15,0,1,5,2021
15830707,40 - 49,JU,6,0,1,5,2021
27801795,40 - 49,LU,41,0,1,5,2021
18581889,40 - 49,NE,16,0,1,5,2021
18058006,40 - 49,NW,3,0,1,5,2021
18888676,40 - 49,OW,0,0,1,5,2021
29804655,40 - 49,SG,48,0,1,5,2021
17445674,40 - 49,SH,4,0,1,5,2021
16380133,40 - 49,SO,11,0,1,5,2021
19131287,40 - 49,SZ,9,0,1,5,2021
17682754,40 - 49,TG,8,0,1,5,2021
22015024,40 - 49,TI,27,0,1,5,2021
18197971,40 - 49,UR,2,0,1,5,2021
52970156,40 - 49,VD,116,1,1,5,2021
27694238,40 - 49,VS,45,0,1,5,2021
17306019,40 - 49,ZG,9,0,1,5,2021
62733603,40 - 49,ZH,139,0,1,5,2021
32498895,50 - 59,AG,64,0,1,5,2021
18883945,50 - 59,AI,0,0,1,5,2021
17964878,50 - 59,AR,3,0,1,5,2021
31687869,50 - 59,BE,58,0,1,5,2021
19391496,50 - 59,BL,18,0,1,5,2021
17283693,50 - 59,BS,12,0,1,5,2021
16423289,50 - 59,FL,4,0,1,5,2021
26146717,50 - 59,FR,36,0,1,5,2021
35984424,50 - 59,GE,64,0,1,5,2021
17321087,50 - 59,GL,6,0,1,5,2021
20830369,50 - 59,GR,23,0,1,5,2021
17551886,50 - 59,JU,3,0,1,5,2021
25597000,50 - 59,LU,31,0,1,5,2021
19760359,50 - 59,NE,22,0,1,5,2021
17422304,50 - 59,NW,3,0,1,5,2021
17444374,50 - 59,OW,3,0,1,5,2021
25320206,50 - 59,SG,39,0,1,5,2021
17921231,50 - 59,SH,3,0,1,5,2021
20370782,50 - 59,SO,17,0,1,5,2021
15669336,50 - 59,SZ,5,0,1,5,2021
19352074,50 - 59,TG,20,0,1,5,2021
18328324,50 - 59,TI,21,2,1,5,2021
16583396,50 - 59,UR,5,0,1,5,2021
49717954,50 - 59,VD,109,0,1,5,2021
